Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_t9_krig6_shot_ads_npc,,,t9_weapons\t9_krig6\wpn_ar_accurate_start_ads.wav,,,wpn_t9_act_npc,,wpn_t9_krig6_flux_l_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_flux_l_plr,,,t9_weapons\common\flux\wpn_ar_accurate_echo_left.wav,,,wpn_t9_plr_flux_l,,wpn_t9_krig6_flux_r_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_flux_l_npc,,,t9_weapons\common\flux\wpn_ar_accurate_echo_left.wav,,,wpn_t9_npc_flux_l,,wpn_t9_krig6_flux_r_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_flux_r_plr,,,t9_weapons\common\flux\wpn_ar_accurate_echo_right.wav,,,wpn_t9_plr_flux_r,,wpn_t9_krig6_shot_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_flux_r_npc,,,t9_weapons\common\flux\wpn_ar_accurate_echo_right.wav,,,wpn_t9_npc_flux_r,,wpn_t9_krig6_shot_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_shot_lfe_plr,,,t9_weapons\t9_krig6\wpn_ar_accurate_lfe.wav,,,wpn_t9_shot_plr,,wpn_t9_shotgun_decay_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_shot_lfe_npc,,,t9_weapons\t9_krig6\wpn_ar_accurate_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_assault_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_grab,,,t9_weapons\t9_krig6\foley\ar_accurate_grab.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_hit,,,t9_weapons\t9_krig6\foley\ar_accurate_hit.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_tap,,,t9_weapons\t9_krig6\foley\ar_accurate_tap.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_mag_in,,,t9_weapons\t9_krig6\foley\ar_accurate_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_mag_out,,,t9_weapons\t9_krig6\foley\ar_accurate_mag_out.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_movement,,,t9_weapons\t9_krig6\foley\movement\ar_accurate_movement_00.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_movement,,,t9_weapons\t9_krig6\foley\movement\ar_accurate_movement_01.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_movement,,,t9_weapons\t9_krig6\foley\movement\ar_accurate_movement_02.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_movement,,,t9_weapons\t9_krig6\foley\movement\ar_accurate_movement_03.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_bolt_back,,,t9_weapons\t9_krig6\foley\ar_accurate_bolt_back.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_bolt_release,,,t9_weapons\t9_krig6\foley\ar_accurate_bolt_release.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_raise,,,t9_weapons\t9_krig6\foley\fly_ar_accurate_raise.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_krig6_lower,,,t9_weapons\t9_krig6\foley\fly_ar_accurate_lower.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BOCW Fara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_plr,,,t9_weapons\t9_fara\wpn_ar_slowhandling_start.wav,,,wpn_t9_shot_plr,,wpn_t9_fara_shot_act_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_npc,,,t9_weapons\t9_fara\wpn_ar_slowhandling_start.wav,,,wpn_t9_shot_npc,,wpn_t9_fara_shot_act_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_last_plr,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_plr,,wpn_t9_fara_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_last_npc,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_npc,,wpn_t9_fara_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_pap_shot_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_fara_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_pap_shot_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_fara_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_pap_shot_last_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_fara_shot_last_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_pap_shot_last_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_fara_shot_last_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_act_plr,,,t9_weapons\t9_fara\wpn_ar_slowhandling_start_act.wav,,,wpn_t9_act_plr,,wpn_t9_fara_shot_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_act_npc,,,t9_weapons\t9_fara\wpn_ar_slowhandling_start_act.wav,,,wpn_t9_act_npc,,wpn_t9_fara_shot_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_ads_plr,,,t9_weapons\t9_fara\wpn_ar_slowhandling_start_ads.wav,,,wpn_t9_act_plr,,wpn_t9_fara_shot_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_ads_npc,,,t9_weapons\t9_fara\wpn_ar_slowhandling_start_ads.wav,,,wpn_t9_act_npc,,wpn_t9_fara_shot_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_lfe_plr,,,t9_weapons\t9_fara\wpn_ar_slowhandling_lfe.wav,,,wpn_t9_shot_plr,,wpn_t9_shotgun_decay_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_shot_lfe_npc,,,t9_weapons\t9_fara\wpn_ar_slowhandling_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_assault_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_inspect_pt1,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_inspect_pt1.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_inspect_pt2,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_inspect_pt2.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_inspect_pt3,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_inspect_pt3.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_inspect_pt4,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_inspect_pt4.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_inspect_pt5,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_inspect_pt5.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_inspect_pt6,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_inspect_pt6.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_inspect_pt7,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_inspect_pt7.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_first,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_first.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_first_end,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_first_end.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_grab,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_grab.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_start,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_start.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_end,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_end.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_bolt_back,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_bolt_back.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_bolt_release,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_bolt_release.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_empty_rattle,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_empty_rattle.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_mag_grab,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_mag_grab.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_mag_out,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_mag_out.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_mag_in,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_mag_in.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_raise,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_mag_grab.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_fara_lower,,,t9_weapons\t9_fara\foley\fly_ar_slowhandling_mag_grab.wav,,,wpn_t9_cloth_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

#BOCW Groza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_plr,,,t9_weapons\t9_groza\wpn_ar_fasthandling_start.wav,,,wpn_t9_shot_plr,,wpn_t9_groza_shot_act_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_npc,,,t9_weapons\t9_groza\wpn_ar_fasthandling_start.wav,,,wpn_t9_shot_npc,,wpn_t9_groza_shot_act_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_last_plr,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_plr,,wpn_t9_groza_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_last_npc,,,t9_weapons\common\wpn_t9_low_ammo.wav,,,wpn_t9_shot_npc,,wpn_t9_groza_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_pap_shot_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_groza_shot_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_pap_shot_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_groza_shot_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_pap_shot_last_plr,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_plr,,wpn_t9_groza_shot_last_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_pap_shot_last_npc,,,t9_weapons\common\pap\wpn_pap_first.wav,,,wpn_t9_pap_shot_npc,,wpn_t9_groza_shot_last_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_act_plr,,,t9_weapons\t9_groza\wpn_ar_fasthandling_start_act.wav,,,wpn_t9_act_plr,,wpn_t9_groza_shot_ads_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_act_npc,,,t9_weapons\t9_groza\wpn_ar_fasthandling_start_act.wav,,,wpn_t9_act_npc,,wpn_t9_groza_shot_ads_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_ads_plr,,,t9_weapons\t9_groza\wpn_ar_fasthandling_start_ads.wav,,,wpn_t9_act_plr,,wpn_t9_groza_shot_lfe_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_ads_npc,,,t9_weapons\t9_groza\wpn_ar_fasthandling_start_ads.wav,,,wpn_t9_act_npc,,wpn_t9_groza_shot_lfe_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_lfe_plr,,,t9_weapons\t9_groza\wpn_ar_fasthandling_lfe.wav,,,wpn_t9_shot_plr,,wpn_t9_shotgun_decay_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_shot_lfe_npc,,,t9_weapons\t9_groza\wpn_ar_fasthandling_lfe.wav,,,wpn_t9_shot_npc,,wpn_t9_assault_dist_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_inspect_pt1,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_inspect_pt1.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_inspect_pt2,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_inspect_pt2.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_inspect_pt3,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_inspect_pt3.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_inspect_pt4,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_inspect_pt4.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_inspect_pt5,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_inspect_pt5.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_inspect_pt6,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_inspect_pt6.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_start,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_start.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_groza_end,,,t9_weapons\t9_groza\foley\fly_ar_fasthandling_end.wav,,,wpn_t9_reload_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
